food_id,food_name,region,category,calories_per_100g,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,meal_type,is_high_protein,is_low_carb,is_vegan,allergens,source
4539,Matar Paneer (air-fried),North,Veg,210,10.4,14.8,14.0,2.3,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4540,Thukpa (baked),East,Non-Veg,147,8.3,21.1,3.3,2.0,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4541,Ker Sangri (air-fried),West,Veg,103,3.6,14.9,3.2,4.7,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4542,Egg Dosa (air-fried),South,Egg,185,8.1,22.4,7.2,0.4,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4543,Kadala Curry (grilled),South,Veg,159,8.5,23.9,3.5,5.8,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4544,Dal Baati (air-fried),West,Veg,408,10.4,61.5,15.0,5.2,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4545,Kadala Curry (grilled),South,Veg,164,8.6,24.5,3.6,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4546,Chicken Shawarma (steamed),North,Non-Veg,310,20.7,26.4,12.8,1.5,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4547,Momos (veg) (shallow-fried),East,Veg,173,5.4,27.1,5.3,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4548,Ker Sangri (grilled),West,Veg,103,3.6,14.9,3.2,4.6,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4549,Paneer Bhurji (steamed),North,Veg,256,14.2,5.1,20.5,0.8,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4550,Fish Tikka (grilled),North,Non-Veg,179,24.9,3.5,8.0,0.7,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4551,Prawn Biryani (stir-fried),South,Non-Veg,248,14.2,30.8,8.8,0.9,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4552,Gatte Ki Sabzi (shallow-fried),West,Veg,218,8.2,26.8,10.4,2.3,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4553,Gatte Ki Sabzi (baked),West,Veg,210,8.0,26.0,10.0,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4554,Fish Tikka (baked),North,Non-Veg,172,24.4,3.4,7.6,0.6,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4555,Dal Baati (shallow-fried),West,Veg,400,10.3,60.4,14.7,4.9,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4556,Fish Tikka (steamed),North,Non-Veg,182,25.1,3.5,8.1,0.7,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4557,Aloo Sabzi (shallow-fried),North,Veg,102,2.0,18.4,3.6,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4558,Gatte Ki Sabzi (air-fried),West,Veg,223,8.2,27.2,10.6,2.4,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4559,Laal Maas (baked),West,Non-Veg,285,24.2,4.6,20.3,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4560,Momos (chicken) (stir-fried),East,Non-Veg,198,12.0,25.8,6.5,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4561,Thukpa (air-fried),East,Non-Veg,154,8.5,21.9,3.5,1.9,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4562,Gatte Ki Sabzi (grilled),West,Veg,224,8.3,27.4,10.7,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4563,Vegetable Biryani (air-fried),North,Veg,175,4.4,30.7,5.2,2.2,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4564,Veg Pulao (stir-fried),North,Veg,154,3.4,29.2,3.4,1.5,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4565,Palak Dal (baked),North,Veg,117,7.7,16.8,2.7,2.7,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4566,Vegetable Biryani (grilled),North,Veg,187,4.5,32.3,5.6,2.3,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4567,Paneer Bhurji (grilled),North,Veg,235,13.6,4.8,18.8,1.1,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4568,Chicken Shawarma (grilled),North,Non-Veg,305,20.5,26.1,12.6,1.6,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4569,Egg Dosa (grilled),South,Egg,172,7.8,21.2,6.7,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4570,Veg Pulao (stir-fried),North,Veg,168,3.6,31.2,3.7,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4571,Dal Baati (steamed),West,Veg,405,10.3,61.0,14.9,5.0,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4572,Vegetable Biryani (baked),North,Veg,192,4.6,33.0,5.7,2.0,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4573,Paneer Bhurji (stir-fried),North,Veg,238,13.7,4.8,19.0,0.7,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4574,Aloo Sabzi (grilled),North,Veg,102,2.0,18.3,3.6,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4575,Egg Dosa (baked),South,Egg,194,8.3,23.4,7.6,0.3,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4576,Vegetable Biryani (stir-fried),North,Veg,193,4.6,33.1,5.7,2.2,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4577,Gatte Ki Sabzi (steamed),West,Veg,224,8.3,27.4,10.7,2.5,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4578,Paneer Bhurji (stir-fried),North,Veg,247,13.9,5.0,19.8,1.0,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4579,Ker Sangri (grilled),West,Veg,102,3.6,14.8,3.2,4.7,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4580,Gatte Ki Sabzi (shallow-fried),West,Veg,226,8.3,27.6,10.8,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4581,Palak Dal (air-fried),North,Veg,117,7.8,16.9,2.7,3.2,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4582,Egg Fried Rice (shallow-fried),East,Egg,207,7.8,33.4,6.1,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4583,Egg Dosa (steamed),South,Egg,192,8.3,23.2,7.5,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4584,Thukpa (air-fried),East,Non-Veg,167,8.8,23.4,3.8,1.9,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4585,Kadala Curry (stir-fried),South,Veg,163,8.6,24.4,3.6,5.9,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4586,Prawn Biryani (grilled),South,Non-Veg,221,13.4,28.1,7.8,0.9,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4587,Chicken Shawarma (baked),North,Non-Veg,287,19.9,24.8,11.9,1.6,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4588,Vegetable Biryani (steamed),North,Veg,184,4.5,31.9,5.5,2.2,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4589,Paneer Bhurji (baked),North,Veg,269,14.5,5.3,21.5,0.8,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4590,Dal Baati (shallow-fried),West,Veg,387,10.1,58.8,14.3,5.2,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4591,Gatte Ki Sabzi (air-fried),West,Veg,212,8.0,26.2,10.1,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4592,Matar Paneer (stir-fried),North,Veg,194,10.0,14.0,13.0,2.8,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4593,Momos (veg) (baked),East,Veg,178,5.5,27.7,5.4,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4594,Ker Sangri (stir-fried),West,Veg,99,3.6,14.5,3.1,4.8,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4595,Dal Baati (baked),West,Veg,409,10.4,61.5,15.1,4.9,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4596,Chicken Fried Rice (air-fried),East,Non-Veg,222,11.6,33.9,6.0,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4597,Aloo Sabzi (air-fried),North,Veg,106,2.1,18.9,3.7,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4598,Kadala Curry (stir-fried),South,Veg,159,8.5,23.9,3.5,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4599,Momos (veg) (stir-fried),East,Veg,170,5.3,26.8,5.2,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4600,Egg Fried Rice (stir-fried),East,Egg,228,8.2,36.1,6.7,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4601,Thukpa (grilled),East,Non-Veg,157,8.5,22.2,3.5,2.0,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4602,Dal Baati (shallow-fried),West,Veg,375,9.9,57.4,13.8,4.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4603,Palak Dal (baked),North,Veg,114,7.6,16.4,2.6,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4604,Egg Dosa (steamed),South,Egg,192,8.3,23.1,7.4,0.3,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4605,Ker Sangri (air-fried),West,Veg,97,3.5,14.2,3.1,4.4,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4606,Prawn Biryani (stir-fried),South,Non-Veg,222,13.5,28.2,7.9,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4607,Aloo Sabzi (baked),North,Veg,102,2.0,18.3,3.6,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4608,Veg Pulao (shallow-fried),North,Veg,153,3.4,29.0,3.4,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4609,Chicken Fried Rice (stir-fried),East,Non-Veg,258,12.4,38.1,7.0,0.5,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4610,Prawn Biryani (stir-fried),South,Non-Veg,226,13.6,28.6,8.0,0.7,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4611,Kadala Curry (shallow-fried),South,Veg,162,8.6,24.2,3.5,6.3,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4612,Kadala Curry (stir-fried),South,Veg,158,8.4,23.7,3.4,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4613,Kadala Curry (baked),South,Veg,156,8.4,23.5,3.4,6.0,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4614,Ker Sangri (grilled),West,Veg,95,3.5,14.0,3.0,4.7,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4615,Chicken Shawarma (steamed),North,Non-Veg,275,19.5,24.0,11.4,1.5,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4616,Matar Paneer (shallow-fried),North,Veg,199,10.1,14.2,13.3,2.7,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4617,Aloo Sabzi (stir-fried),North,Veg,101,2.0,18.2,3.5,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4618,Palak Dal (air-fried),North,Veg,113,7.6,16.4,2.6,2.7,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4619,Aloo Sabzi (steamed),North,Veg,105,2.1,18.7,3.7,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4620,Veg Pulao (shallow-fried),North,Veg,152,3.4,28.8,3.3,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4621,Thukpa (grilled),East,Non-Veg,159,8.6,22.5,3.6,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4622,Chicken Shawarma (grilled),North,Non-Veg,304,20.5,26.0,12.6,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4623,Fish Tikka (baked),North,Non-Veg,187,25.5,3.6,8.3,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4624,Prawn Biryani (air-fried),South,Non-Veg,226,13.6,28.6,8.0,0.9,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4625,Momos (chicken) (baked),East,Non-Veg,199,12.0,25.9,6.5,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4626,Egg Fried Rice (stir-fried),East,Egg,237,8.3,37.2,7.0,1.2,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4627,Thukpa (air-fried),East,Non-Veg,147,8.3,21.1,3.3,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4628,Egg Fried Rice (baked),East,Egg,221,8.0,35.1,6.5,1.1,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4629,Momos (veg) (steamed),East,Veg,177,5.5,27.7,5.4,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4630,Aloo Sabzi (baked),North,Veg,104,2.0,18.5,3.6,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4631,Paneer Bhurji (baked),North,Veg,255,14.1,5.1,20.4,0.7,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4632,Palak Dal (grilled),North,Veg,118,7.8,17.0,2.7,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4633,Palak Dal (shallow-fried),North,Veg,103,7.3,15.1,2.3,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4634,Kadala Curry (shallow-fried),South,Veg,156,8.4,23.5,3.4,5.8,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4635,Laal Maas (steamed),West,Non-Veg,293,24.6,4.7,20.9,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4636,Fish Tikka (stir-fried),North,Non-Veg,179,24.9,3.5,7.9,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4637,Aloo Sabzi (air-fried),North,Veg,102,2.0,18.3,3.6,1.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4638,Egg Dosa (steamed),South,Egg,185,8.1,22.5,7.2,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4639,Chicken Fried Rice (shallow-fried),East,Non-Veg,253,12.3,37.6,6.9,0.9,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4640,Kadala Curry (air-fried),South,Veg,162,8.5,24.2,3.5,6.1,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4641,Momos (chicken) (steamed),East,Non-Veg,192,11.8,25.2,6.2,1.5,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4642,Matar Paneer (air-fried),North,Veg,191,9.9,13.7,12.7,2.7,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4643,Egg Fried Rice (steamed),East,Egg,212,7.9,34.0,6.3,1.1,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4644,Vegetable Biryani (grilled),North,Veg,189,4.5,32.5,5.6,1.9,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4645,Momos (veg) (grilled),East,Veg,193,5.7,29.6,5.9,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4646,Egg Fried Rice (air-fried),East,Egg,207,7.8,33.3,6.1,0.9,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4647,Chicken Fried Rice (stir-fried),East,Non-Veg,237,11.9,35.6,6.4,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4648,Momos (veg) (grilled),East,Veg,179,5.5,27.9,5.5,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4649,Momos (veg) (steamed),East,Veg,191,5.7,29.4,5.8,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4650,Fish Tikka (steamed),North,Non-Veg,190,25.7,3.7,8.4,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4651,Momos (veg) (shallow-fried),East,Veg,177,5.5,27.6,5.4,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4652,Palak Dal (baked),North,Veg,113,7.6,16.3,2.6,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4653,Gatte Ki Sabzi (steamed),West,Veg,194,7.7,24.4,9.2,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4654,Momos (veg) (stir-fried),East,Veg,186,5.6,28.7,5.7,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4655,Mutton Keema (steamed),North,Non-Veg,253,22.1,4.0,18.2,0.6,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4656,Matar Paneer (stir-fried),North,Veg,198,10.1,14.2,13.2,2.4,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4657,Vegetable Biryani (steamed),North,Veg,188,4.5,32.4,5.6,1.7,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4658,Paneer Bhurji (grilled),North,Veg,259,14.3,5.2,20.8,1.1,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4659,Vegetable Biryani (steamed),North,Veg,191,4.6,32.9,5.7,2.0,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4660,Egg Dosa (shallow-fried),South,Egg,193,8.3,23.3,7.5,0.5,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4661,Palak Dal (shallow-fried),North,Veg,115,7.7,16.6,2.6,3.2,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4662,Fish Tikka (shallow-fried),North,Non-Veg,166,24.0,3.3,7.4,0.2,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4663,Vegetable Biryani (baked),North,Veg,183,4.5,31.7,5.4,1.8,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4664,Gatte Ki Sabzi (stir-fried),West,Veg,220,8.2,27.0,10.5,2.3,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4665,Thukpa (steamed),East,Non-Veg,159,8.6,22.5,3.6,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4666,Laal Maas (grilled),West,Non-Veg,263,23.3,4.3,18.8,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4667,Momos (chicken) (air-fried),East,Non-Veg,207,12.2,26.8,6.7,1.6,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4668,Egg Dosa (stir-fried),South,Egg,182,8.0,22.2,7.1,0.3,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4669,Momos (veg) (stir-fried),East,Veg,181,5.5,28.1,5.5,2.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4670,Palak Dal (grilled),North,Veg,114,7.6,16.4,2.6,3.2,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4671,Matar Paneer (shallow-fried),North,Veg,179,9.6,13.1,12.0,2.2,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4672,Fish Tikka (shallow-fried),North,Non-Veg,170,24.3,3.3,7.5,0.6,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4673,Egg Fried Rice (shallow-fried),East,Egg,223,8.0,35.3,6.6,0.7,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4674,Veg Pulao (air-fried),North,Veg,151,3.4,28.6,3.3,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4675,Egg Fried Rice (stir-fried),East,Egg,203,7.7,32.9,6.0,1.3,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4676,Momos (veg) (stir-fried),East,Veg,192,5.7,29.5,5.9,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4677,Thukpa (stir-fried),East,Non-Veg,150,8.4,21.4,3.4,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4678,Aloo Paratha (air-fried),North,Veg,303,6.9,44.2,11.7,3.2,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4679,Chicken Shawarma (shallow-fried),North,Non-Veg,279,19.6,24.2,11.5,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4680,Thukpa (stir-fried),East,Non-Veg,157,8.5,22.2,3.5,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4681,Thukpa (shallow-fried),East,Non-Veg,161,8.7,22.6,3.6,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4682,Paneer Bhurji (steamed),North,Veg,232,13.5,4.7,18.6,0.7,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4683,Gatte Ki Sabzi (baked),West,Veg,225,8.3,27.5,10.7,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4684,Egg Fried Rice (baked),East,Egg,217,7.9,34.6,6.4,1.1,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4685,Vegetable Biryani (shallow-fried),North,Veg,192,4.6,33.0,5.7,2.2,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4686,Paneer Bhurji (baked),North,Veg,262,14.3,5.2,21.0,1.3,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
4687,Momos (chicken) (stir-fried),East,Non-Veg,187,11.6,24.7,6.1,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4688,Momos (chicken) (baked),East,Non-Veg,196,11.9,25.6,6.4,1.5,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4689,Aloo Paratha (shallow-fried),North,Veg,324,7.2,46.6,12.5,3.0,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4690,Prawn Biryani (grilled),South,Non-Veg,249,14.3,30.9,8.8,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4691,Egg Dosa (baked),South,Egg,184,8.1,22.4,7.2,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4692,Prawn Biryani (grilled),South,Non-Veg,244,14.1,30.4,8.6,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4693,Momos (veg) (grilled),East,Veg,192,5.7,29.5,5.9,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4694,Matar Paneer (grilled),North,Veg,202,10.2,14.4,13.5,2.3,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
4695,Chicken Shawarma (air-fried),North,Non-Veg,305,20.5,26.0,12.6,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4696,Chicken Fried Rice (steamed),East,Non-Veg,252,12.3,37.5,6.8,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4697,Mutton Keema (stir-fried),North,Non-Veg,239,21.5,3.9,17.2,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4698,Mutton Keema (baked),North,Non-Veg,234,21.3,3.8,16.9,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4699,Fish Tikka (grilled),North,Non-Veg,190,25.7,3.7,8.5,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4700,Aloo Sabzi (stir-fried),North,Veg,99,2.0,17.8,3.5,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4701,Chicken Fried Rice (stir-fried),East,Non-Veg,255,12.4,37.8,6.9,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4702,Prawn Biryani (grilled),South,Non-Veg,254,14.4,31.4,9.0,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4703,Egg Dosa (shallow-fried),South,Egg,190,8.2,22.9,7.4,0.3,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
4704,Aloo Sabzi (steamed),North,Veg,100,2.0,18.0,3.5,1.9,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4705,Vegetable Biryani (shallow-fried),North,Veg,195,4.6,33.3,5.8,2.3,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4706,Thukpa (grilled),East,Non-Veg,147,8.3,21.0,3.3,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
4707,Chicken Shawarma (baked),North,Non-Veg,306,20.6,26.1,12.7,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4708,Momos (chicken) (steamed),East,Non-Veg,199,12.0,25.9,6.5,1.4,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4709,Matar Paneer (shallow-fried),North,Veg,181,9.6,13.2,12.1,2.2,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4710,Aloo Paratha (grilled),North,Veg,323,7.2,46.5,12.5,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4711,Veg Pulao (baked),North,Veg,166,3.6,30.9,3.6,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
4712,Chicken Shawarma (baked),North,Non-Veg,275,19.5,24.0,11.4,1.6,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4713,Prawn Biryani (shallow-fried),South,Non-Veg,228,13.7,28.8,8.1,0.9,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
4714,Mutton Keema (air-fried),North,Non-Veg,268,22.8,4.2,19.3,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
4715,Kadala Curry (air-fried),South,Veg,172,8.8,25.4,3.8,6.2,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
